"list_name","name","label","DISTRICT","PROPERTY","VEG_LIST"
"SITE","LKN45A","LKN45A","","Lake_Nash",""
"SITE","LKN46A","LKN46A","","Lake_Nash",""
"SITE","existing","Existing site not in list","","Lake_Nash",""
"SITE","new","New site","","Lake_Nash",""
"SITE","LKF06A","LKF06A","","Lakefield",""
"SITE","LKF07A","LKF07A","","Lakefield",""
"SITE","LKF08A","LKF08A","","Lakefield",""
"SITE","LKF09A","LKF09A","","Lakefield",""
"SITE","LKF10A","LKF10A","","Lakefield",""
"SITE","existing","Existing site not in list","","Lakefield",""
"SITE","new","New site","","Lakefield",""
"SITE","LRZ08A","LRZ08A","","Larrizona",""
"SITE","LRZ09A","LRZ09A","","Larrizona",""
"SITE","LRZ10A","LRZ10A","","Larrizona",""
"SITE","LRZ11A","LRZ11A","","Larrizona",""
"SITE","LRZ12A","LRZ12A","","Larrizona",""
"SITE","LRZ13A","LRZ13A","","Larrizona",""
"SITE","existing","Existing site not in list","","Larrizona",""
"SITE","new","New site","","Larrizona",""
"SITE","LEG21A","LEG21A","","Legune",""
"SITE","LEG22A","LEG22A","","Legune",""
"SITE","LEG23A","LEG23A","","Legune",""
"SITE","LEG24A","LEG24A","","Legune",""
"SITE","LEG25A","LEG25A","","Legune",""
"SITE","existing","Existing site not in list","","Legune",""
"SITE","new","New site","","Legune",""
"SITE","LLC12A","LLC12A","","Lilla_Creek",""
"SITE","LLC13A","LLC13A","","Lilla_Creek",""
"SITE","LLC14A","LLC14A","","Lilla_Creek",""
"SITE","LLC15A","LLC15A","","Lilla_Creek",""
"SITE","LLC16A","LLC16A","","Lilla_Creek",""
"SITE","LLC17A","LLC17A","","Lilla_Creek",""
"SITE","LLC18A","LLC18A","","Lilla_Creek",""
"SITE","LLC19A","LLC19A","","Lilla_Creek",""
"SITE","LLC20A","LLC20A","","Lilla_Creek",""
"SITE","LLC21A","LLC21A","","Lilla_Creek",""
"SITE","LLC22A","LLC22A","","Lilla_Creek",""
"SITE","existing","Existing site not in list","","Lilla_Creek",""
"SITE","new","New site","","Lilla_Creek",""
"SITE","LBY01A","LBY01A","","Limbunya",""
"SITE","existing","Existing site not in list","","Limbunya",""
"SITE","new","New site","","Limbunya",""
"SITE","LTF13A","LTF13A","","Litchfield",""
"SITE","LTF14A","LTF14A","","Litchfield",""
"SITE","existing","Existing site not in list","","Litchfield",""
"SITE","new","New site","","Litchfield",""
"SITE","LSD04A","LSD04A","","Lonesome_Dove",""
"SITE","LSD05A","LSD05A","","Lonesome_Dove",""
"SITE","existing","Existing site not in list","","Lonesome_Dove",""
"SITE","new","New site","","Lonesome_Dove",""
"SITE","LRL04A","LRL04A","","Lorella",""
"SITE","LRL05A","LRL05A","","Lorella",""
"SITE","existing","Existing site not in list","","Lorella",""
"SITE","new","New site","","Lorella",""
"SITE","existing","Existing site not in list","","Loves_Creek",""
"SITE","new","New site","","Loves_Creek",""
"SITE","LCC11A","LCC11A","","Lucy_Creek",""
"SITE","LCC12A","LCC12A","","Lucy_Creek",""
"SITE","LCC13A","LCC13A","","Lucy_Creek",""
"SITE","LCC14A","LCC14A","","Lucy_Creek",""
"SITE","LCC15A","LCC15A","","Lucy_Creek",""
"SITE","LCC16A","LCC16A","","Lucy_Creek",""
"SITE","LCC17A","LCC17A","","Lucy_Creek",""
"SITE","LCC18A","LCC18A","","Lucy_Creek",""
"SITE","LCC19A","LCC19A","","Lucy_Creek",""
"SITE","existing","Existing site not in list","","Lucy_Creek",""
"SITE","new","New site","","Lucy_Creek",""
"SITE","LDV14A","LDV14A","","Lyndavale",""
"SITE","LDV15A","LDV15A","","Lyndavale",""
"SITE","LDV16A","LDV16A","","Lyndavale",""
"SITE","LDV17A","LDV17A","","Lyndavale",""
"SITE","LDV18A","LDV18A","","Lyndavale",""
"SITE","LDV19A","LDV19A","","Lyndavale",""
"SITE","LDV20A","LDV20A","","Lyndavale",""
"SITE","LDV21A","LDV21A","","Lyndavale",""
"SITE","LDV22A","LDV22A","","Lyndavale",""
"SITE","LDV23A","LDV23A","","Lyndavale",""
"SITE","existing","Existing site not in list","","Lyndavale",""
"SITE","new","New site","","Lyndavale",""
"SITE","DMD04A","DMD04A","","MacDonald_Downs",""
"SITE","MCD16A","MCD16A","","MacDonald_Downs",""
"SITE","MCD17A","MCD17A","","MacDonald_Downs",""
"SITE","MCD18A","MCD18A","","MacDonald_Downs",""
"SITE","MCD19A","MCD19A","","MacDonald_Downs",""
"SITE","MCD20A","MCD20A","","MacDonald_Downs",""
"SITE","MCD21A","MCD21A","","MacDonald_Downs",""
"SITE","MCD22A","MCD22A","","MacDonald_Downs",""
"SITE","MCD23A","MCD23A","","MacDonald_Downs",""
"SITE","MCD24A","MCD24A","","MacDonald_Downs",""
"SITE","MCD25A","MCD25A","","MacDonald_Downs",""
"SITE","MCD26A","MCD26A","","MacDonald_Downs",""
"SITE","MCD27A","MCD27A","","MacDonald_Downs",""
"SITE","MCD28A","MCD28A","","MacDonald_Downs",""
"SITE","MCD29A","MCD29A","","MacDonald_Downs",""
"SITE","MCD30A","MCD30A","","MacDonald_Downs",""
"SITE","existing","Existing site not in list","","MacDonald_Downs",""
"SITE","new","New site","","MacDonald_Downs",""
"SITE","MNU08A","MNU08A","","Mainoru",""
"SITE","existing","Existing site not in list","","Mainoru",""
"SITE","new","New site","","Mainoru",""
"SITE","MLP17A","MLP17A","","Mallapunyah",""
"SITE","MLP18A","MLP18A","","Mallapunyah",""
"SITE","MLP19A","MLP19A","","Mallapunyah",""
"SITE","MLP20A","MLP20A","","Mallapunyah",""
"SITE","MLP21A","MLP21A","","Mallapunyah",""
"SITE","MLP22A","MLP22A","","Mallapunyah",""
"SITE","MLP23A","MLP23A","","Mallapunyah",""
"SITE","MLP24A","MLP24A","","Mallapunyah",""
"SITE","MLP25A","MLP25A","","Mallapunyah",""
"SITE","existing","Existing site not in list","","Mallapunyah",""
"SITE","new","New site","","Mallapunyah",""
"SITE","MNG03A","MNG03A","","Manangoora",""
"SITE","MNG04A","MNG04A","","Manangoora",""
"SITE","MNG05A","MNG05A","","Manangoora",""
"SITE","MNG06A","MNG06A","","Manangoora",""
"SITE","existing","Existing site not in list","","Manangoora",""
"SITE","new","New site","","Manangoora",""
"SITE","MBL10A","MBL10A","","Manbulloo",""
"SITE","MBL11A","MBL11A","","Manbulloo",""
"SITE","MBL12A","MBL12A","","Manbulloo",""
"SITE","existing","Existing site not in list","","Manbulloo",""
"SITE","new","New site","","Manbulloo",""
"SITE","MNC15A","MNC15A","","Manners_Creek",""
"SITE","MNC16A","MNC16A","","Manners_Creek",""
"SITE","MNC17A","MNC17A","","Manners_Creek",""
"SITE","MNC18A","MNC18A","","Manners_Creek",""
"SITE","MNC19A","MNC19A","","Manners_Creek",""
"SITE","MNC20A","MNC20A","","Manners_Creek",""
"SITE","MNC21A","MNC21A","","Manners_Creek",""
"SITE","MNC22A","MNC22A","","Manners_Creek",""
"SITE","MNC23A","MNC23A","","Manners_Creek",""
"SITE","MNC24A","MNC24A","","Manners_Creek",""
"SITE","MNC25A","MNC25A","","Manners_Creek",""
"SITE","existing","Existing site not in list","","Manners_Creek",""
"SITE","new","New site","","Manners_Creek",""
"SITE","MGD09A","MGD09A","","Margaret_Downs",""
"SITE","MGD10A","MGD10A","","Margaret_Downs",""
"SITE","MGD11A","MGD11A","","Margaret_Downs",""
"SITE","existing","Existing site not in list","","Margaret_Downs",""
"SITE","new","New site","","Margaret_Downs",""
"SITE","MQA16A","MQA16A","","Marqua",""
"SITE","MQA17A","MQA17A","","Marqua",""
"SITE","MQA18A","MQA18A","","Marqua",""
"SITE","MQA19A","MQA19A","","Marqua",""
"SITE","MQA20A","MQA20A","","Marqua",""
"SITE","MQA21A","MQA21A","","Marqua",""
"SITE","MQA22A","MQA22A","","Marqua",""
"SITE","MQA23A","MQA23A","","Marqua",""
"SITE","MQA24A","MQA24A","","Marqua",""
"SITE","MQA25A","MQA25A","","Marqua",""
"SITE","MQA26A","MQA26A","","Marqua",""
"SITE","MQA27A","MQA27A","","Marqua",""
"SITE","existing","Existing site not in list","","Marqua",""
"SITE","new","New site","","Marqua",""
"SITE","MKI08A","MKI08A","","Marrakai",""
"SITE","existing","Existing site not in list","","Marrakai",""
"SITE","new","New site","","Marrakai",""
"SITE","existing","Existing site not in list","","Mary_River",""
"SITE","new","New site","","Mary_River",""
"SITE","MRE06A","MRE06A","","Mary_River_East",""
"SITE","MRE07A","MRE07A","","Mary_River_East",""
"SITE","MRE08A","MRE08A","","Mary_River_East",""
"SITE","MRE09A","MRE09A","","Mary_River_East",""
"SITE","existing","Existing site not in list","","Mary_River_East",""
"SITE","new","New site","","Mary_River_East",""
"SITE","MRW02A","MRW02A","","Mary_River_West",""
"SITE","MRW03A","MRW03A","","Mary_River_West",""
"SITE","MRW04A","MRW04A","","Mary_River_West",""
"SITE","MRW05A","MRW05A","","Mary_River_West",""
"SITE","existing","Existing site not in list","","Mary_River_West",""
"SITE","new","New site","","Mary_River_West",""
"SITE","MYF02A","MYF02A","","Maryfield",""
"SITE","MYF03A","MYF03A","","Maryfield",""
"SITE","MYF04A","MYF04A","","Maryfield",""
"SITE","MYF09A","MYF09A","","Maryfield",""
"SITE","existing","Existing site not in list","","Maryfield",""
"SITE","new","New site","","Maryfield",""
"SITE","MVL12A","MVL12A","","Maryvale",""
"SITE","MVL13A","MVL13A","","Maryvale",""
"SITE","MVL14A","MVL14A","","Maryvale",""
"SITE","MVL15A","MVL15A","","Maryvale",""
"SITE","MVL16A","MVL16A","","Maryvale",""
"SITE","MVL17A","MVL17A","","Maryvale",""
"SITE","MVL19A","MVL19A","","Maryvale",""
"SITE","MVL20A","MVL20A","","Maryvale",""
"SITE","MVL21A","MVL21A","","Maryvale",""
"SITE","MVL22A","MVL22A","","Maryvale",""
"SITE","existing","Existing site not in list","","Maryvale",""
"SITE","new","New site","","Maryvale",""
"SITE","existing","Existing site not in list","","Mataranka_Rural",""
"SITE","new","New site","","Mataranka_Rural",""
"SITE","existing","Existing site not in list","","Mataranka_Rural_College",""
"SITE","new","New site","","Mataranka_Rural_College",""
"SITE","MTH01A","MTH01A","","Mathison",""
"SITE","MTH05A","MTH05A","","Mathison",""
"SITE","MTH06A","MTH06A","","Mathison",""
"SITE","MTH07A","MTH07A","","Mathison",""
"SITE","existing","Existing site not in list","","Mathison",""
"SITE","new","New site","","Mathison",""
"SITE","MAR16A","MAR16A","","McArthur_River",""
"SITE","MAR17A","MAR17A","","McArthur_River",""
"SITE","MAR18A","MAR18A","","McArthur_River",""
"SITE","MAR19A","MAR19A","","McArthur_River",""
"SITE","MAR20A","MAR20A","","McArthur_River",""
"SITE","MAR21A","MAR21A","","McArthur_River",""
"SITE","MAR22A","MAR22A","","McArthur_River",""
"SITE","MAR23A","MAR23A","","McArthur_River",""
"SITE","MAR24A","MAR24A","","McArthur_River",""
"SITE","MAR25A","MAR25A","","McArthur_River",""
"SITE","MAR26A","MAR26A","","McArthur_River",""
"SITE","MAR27A","MAR27A","","McArthur_River",""
"SITE","MAR28A","MAR28A","","McArthur_River",""
"SITE","existing","Existing site not in list","","McArthur_River",""
"SITE","new","New site","","McArthur_River",""
"SITE","MKY06A","MKY06A","","McKinlay_River",""
"SITE","MKY07A","MKY07A","","McKinlay_River",""
"SITE","MKY08A","MKY08A","","McKinlay_River",""
"SITE","existing","Existing site not in list","","McKinlay_River",""
"SITE","new","New site","","McKinlay_River",""
"SITE","existing","Existing site not in list","","McLaren_Creek",""
"SITE","new","New site","","McLaren_Creek",""
"SITE","MDC05A","MDC05A","","Middle_Creek",""
"SITE","MDC06A","MDC06A","","Middle_Creek",""
"SITE","MDC07A","MDC07A","","Middle_Creek",""
"SITE","MDC08A","MDC08A","","Middle_Creek",""
"SITE","existing","Existing site not in list","","Middle_Creek",""
"SITE","new","New site","","Middle_Creek",""
"SITE","existing","Existing site not in list","","Mistake_Creek",""
"SITE","new","New site","","Mistake_Creek",""
"SITE","MTB13A","MTB13A","","Mittiebah",""
"SITE","MTB14A","MTB14A","","Mittiebah",""
"SITE","MTB15A","MTB15A","","Mittiebah",""
"SITE","MTB16A","MTB16A","","Mittiebah",""
"SITE","MTB17A","MTB17A","","Mittiebah",""
"SITE","MTB18A","MTB18A","","Mittiebah",""
"SITE","MTB19A","MTB19A","","Mittiebah",""
"SITE","MTB20A","MTB20A","","Mittiebah",""
"SITE","MTB21A","MTB21A","","Mittiebah",""
"SITE","existing","Existing site not in list","","Mittiebah",""
"SITE","new","New site","","Mittiebah",""
"SITE","MJE16A","MJE16A","","Montejinni_East",""
"SITE","MJE17A","MJE17A","","Montejinni_East",""
"SITE","MJE18A","MJE18A","","Montejinni_East",""
"SITE","MJE19A","MJE19A","","Montejinni_East",""
"SITE","MJE20A","MJE20A","","Montejinni_East",""
"SITE","existing","Existing site not in list","","Montejinni_East",""
"SITE","new","New site","","Montejinni_East",""
"SITE","MJW13A","MJW13A","","Montejinni_West",""
"SITE","MJW14A","MJW14A","","Montejinni_West",""
"SITE","MJW15A","MJW15A","","Montejinni_West",""
"SITE","MJW16A","MJW16A","","Montejinni_West",""
"SITE","MJW17A","MJW17A","","Montejinni_West",""
"SITE","existing","Existing site not in list","","Montejinni_West",""
"SITE","new","New site","","Montejinni_West",""
"SITE","MOK06A","MOK06A","","Moroak",""
"SITE","MOK07A","MOK07A","","Moroak",""
"SITE","existing","Existing site not in list","","Moroak",""
"SITE","new","New site","","Moroak",""
"SITE","MCV10A","MCV10A","","Mount_Cavenagh",""
"SITE","MCV11A","MCV11A","","Mount_Cavenagh",""
"SITE","MCV12A","MCV12A","","Mount_Cavenagh",""
"SITE","MCV13A","MCV13A","","Mount_Cavenagh",""
"SITE","MCV14A","MCV14A","","Mount_Cavenagh",""
"SITE","MCV15A","MCV15A","","Mount_Cavenagh",""
"SITE","MCV16A","MCV16A","","Mount_Cavenagh",""
"SITE","MCV17A","MCV17A","","Mount_Cavenagh",""
"SITE","existing","Existing site not in list","","Mount_Cavenagh",""
"SITE","new","New site","","Mount_Cavenagh",""
"SITE","MDS12A","MDS12A","","Mount_Denison",""
"SITE","MDS13A","MDS13A","","Mount_Denison",""
"SITE","MDS14A","MDS14A","","Mount_Denison",""
"SITE","MDS15A","MDS15A","","Mount_Denison",""
"SITE","MDS16A","MDS16A","","Mount_Denison",""
"SITE","MDS17A","MDS17A","","Mount_Denison",""
"SITE","MDS18A","MDS18A","","Mount_Denison",""
"SITE","MDS19A","MDS19A","","Mount_Denison",""
"SITE","MDS20A","MDS20A","","Mount_Denison",""
"SITE","MDS21A","MDS21A","","Mount_Denison",""
"SITE","existing","Existing site not in list","","Mount_Denison",""
"SITE","new","New site","","Mount_Denison",""
"SITE","MDR17A","MDR17A","","Mount_Doreen",""
"SITE","MDR18A","MDR18A","","Mount_Doreen",""
"SITE","MDR19A","MDR19A","","Mount_Doreen",""
"SITE","MDR20A","MDR20A","","Mount_Doreen",""
"SITE","MDR21A","MDR21A","","Mount_Doreen",""
"SITE","MDR22A","MDR22A","","Mount_Doreen",""
"SITE","MDR23A","MDR23A","","Mount_Doreen",""
"SITE","MDR24A","MDR24A","","Mount_Doreen",""
"SITE","MDR25A","MDR25A","","Mount_Doreen",""
"SITE","MDR26A","MDR26A","","Mount_Doreen",""
"SITE","MDR27A","MDR27A","","Mount_Doreen",""
"SITE","MDR28A","MDR28A","","Mount_Doreen",""
"SITE","MDR29A","MDR29A","","Mount_Doreen",""
"SITE","MDR30A","MDR30A","","Mount_Doreen",""
"SITE","MDR31A","MDR31A","","Mount_Doreen",""
"SITE","MDR32A","MDR32A","","Mount_Doreen",""
"SITE","MDR33A","MDR33A","","Mount_Doreen",""
"SITE","existing","Existing site not in list","","Mount_Doreen",""
"SITE","new","New site","","Mount_Doreen",""
"SITE","MDM12A","MDM12A","","Mount_Drummond",""
"SITE","MDM13A","MDM13A","","Mount_Drummond",""
"SITE","MDM14A","MDM14A","","Mount_Drummond",""
"SITE","MDM15A","MDM15A","","Mount_Drummond",""
"SITE","MDM16A","MDM16A","","Mount_Drummond",""
"SITE","MDM17A","MDM17A","","Mount_Drummond",""
"SITE","MDM18A","MDM18A","","Mount_Drummond",""
"SITE","MDM19A","MDM19A","","Mount_Drummond",""
"SITE","MDM20A","MDM20A","","Mount_Drummond",""
"SITE","existing","Existing site not in list","","Mount_Drummond",""
"SITE","new","New site","","Mount_Drummond",""
"SITE","MEZ10A","MEZ10A","","Mount_Ebenezer",""
"SITE","MEZ11A","MEZ11A","","Mount_Ebenezer",""
"SITE","MEZ12A","MEZ12A","","Mount_Ebenezer",""
"SITE","MEZ13A","MEZ13A","","Mount_Ebenezer",""
"SITE","MEZ14A","MEZ14A","","Mount_Ebenezer",""
"SITE","MEZ15A","MEZ15A","","Mount_Ebenezer",""
"SITE","MEZ16A","MEZ16A","","Mount_Ebenezer",""
"SITE","existing","Existing site not in list","","Mount_Ebenezer",""
"SITE","new","New site","","Mount_Ebenezer",""
"SITE","MKP07A","MKP07A","","Mount_Keppler",""
"SITE","existing","Existing site not in list","","Mount_Keppler",""
"SITE","new","New site","","Mount_Keppler",""
"SITE","existing","Existing site not in list","","Mount_McMinn",""
"SITE","new","New site","","Mount_McMinn",""
"SITE","MRK19A","MRK19A","","Mount_Riddock",""
"SITE","MRK20A","MRK20A","","Mount_Riddock",""
"SITE","MRK21A","MRK21A","","Mount_Riddock",""
"SITE","MRK22A","MRK22A","","Mount_Riddock",""
"SITE","MRK23A","MRK23A","","Mount_Riddock",""
"SITE","MRK24A","MRK24A","","Mount_Riddock",""
"SITE","MRK25A","MRK25A","","Mount_Riddock",""
"SITE","MRK26A","MRK26A","","Mount_Riddock",""
"SITE","MRK27A","MRK27A","","Mount_Riddock",""
"SITE","MRK28A","MRK28A","","Mount_Riddock",""
"SITE","MRK29A","MRK29A","","Mount_Riddock",""
"SITE","MRK30A","MRK30A","","Mount_Riddock",""
"SITE","MRK31A","MRK31A","","Mount_Riddock",""
"SITE","MRK32A","MRK32A","","Mount_Riddock",""
"SITE","MRK33A","MRK33A","","Mount_Riddock",""
"SITE","existing","Existing site not in list","","Mount_Riddock",""
"SITE","new","New site","","Mount_Riddock",""
"SITE","MRG09A","MRG09A","","Mount_Ringwood",""
"SITE","MRG10A","MRG10A","","Mount_Ringwood",""
"SITE","existing","Existing site not in list","","Mount_Ringwood",""
"SITE","new","New site","","Mount_Ringwood",""
"SITE","MSK17A","MSK17A","","Mount_Skinner",""
"SITE","MSK18A","MSK18A","","Mount_Skinner",""
"SITE","MSK19A","MSK19A","","Mount_Skinner",""
"SITE","MSK20A","MSK20A","","Mount_Skinner",""
"SITE","MSK21A","MSK21A","","Mount_Skinner",""
"SITE","MSK22A","MSK22A","","Mount_Skinner",""
"SITE","MSK23A","MSK23A","","Mount_Skinner",""
"SITE","MSK25A","MSK25A","","Mount_Skinner",""
"SITE","MSK26A","MSK26A","","Mount_Skinner",""
"SITE","existing","Existing site not in list","","Mount_Skinner",""
"SITE","new","New site","","Mount_Skinner",""
"SITE","MTV15A","MTV15A","","Mountain_Valley",""
"SITE","MTV16A","MTV16A","","Mountain_Valley",""
"SITE","existing","Existing site not in list","","Mountain_Valley",""
"SITE","new","New site","","Mountain_Valley",""
"SITE","MGP12A","MGP12A","","Mulga_Park",""
"SITE","MGP13A","MGP13A","","Mulga_Park",""
"SITE","MGP14A","MGP14A","","Mulga_Park",""
"SITE","MGP15A","MGP15A","","Mulga_Park",""
"SITE","MGP16A","MGP16A","","Mulga_Park",""
"SITE","MGP17A","MGP17A","","Mulga_Park",""
"SITE","MGP18A","MGP18A","","Mulga_Park",""
"SITE","MGP19A","MGP19A","","Mulga_Park",""
"SITE","MGP20A","MGP20A","","Mulga_Park",""
"SITE","MGP21A","MGP21A","","Mulga_Park",""
"SITE","existing","Existing site not in list","","Mulga_Park",""
"SITE","new","New site","","Mulga_Park",""
"SITE","MGB02A","MGB02A","","Mungabroom",""
"SITE","MGB05A","MGB05A","","Mungabroom",""
"SITE","MGB07A","MGB07A","","Mungabroom",""
"SITE","MGB08A","MGB08A","","Mungabroom",""
"SITE","MGB09A","MGB09A","","Mungabroom",""
"SITE","MGB10A","MGB10A","","Mungabroom",""
"SITE","MGB11A","MGB11A","","Mungabroom",""
"SITE","MGB12A","MGB12A","","Mungabroom",""
"SITE","MGB13A","MGB13A","","Mungabroom",""
"SITE","MGB14A","MGB14A","","Mungabroom",""
"SITE","MGB15A","MGB15A","","Mungabroom",""
"SITE","MGB16A","MGB16A","","Mungabroom",""
"SITE","MGB17A","MGB17A","","Mungabroom",""
"SITE","MGB18A","MGB18A","","Mungabroom",""
"SITE","MGB19A","MGB19A","","Mungabroom",""
"SITE","MGB20A","MGB20A","","Mungabroom",""
"SITE","existing","Existing site not in list","","Mungabroom",""
"SITE","new","New site","","Mungabroom",""
"SITE","MRJ07A","MRJ07A","","Murranji",""
"SITE","MRJ08A","MRJ08A","","Murranji",""
"SITE","MRJ09A","MRJ09A","","Murranji",""
"SITE","MRJ10A","MRJ10A","","Murranji",""
"SITE","MRJ11A","MRJ11A","","Murranji",""
"SITE","MRJ12A","MRJ12A","","Murranji",""
"SITE","MRJ13A","MRJ13A","","Murranji",""
"SITE","MRJ14A","MRJ14A","","Murranji",""
"SITE","existing","Existing site not in list","","Murranji",""
"SITE","new","New site","","Murranji",""
"SITE","MYD12A","MYD12A","","Murray_Downs",""
"SITE","MYD13A","MYD13A","","Murray_Downs",""
"SITE","MYD14A","MYD14A","","Murray_Downs",""
"SITE","MYD15A","MYD15A","","Murray_Downs",""
"SITE","MYD16A","MYD16A","","Murray_Downs",""
"SITE","MYD17A","MYD17A","","Murray_Downs",""
"SITE","MYD18A","MYD18A","","Murray_Downs",""
"SITE","MYD19A","MYD19A","","Murray_Downs",""
"SITE","MYD20A","MYD20A","","Murray_Downs",""
"SITE","existing","Existing site not in list","","Murray_Downs",""
"SITE","new","New site","","Murray_Downs",""
"SITE","NML06A","NML06A","","Nauml_Namul",""
"SITE","existing","Existing site not in list","","Nauml_Namul",""
"SITE","new","New site","","Nauml_Namul",""
"SITE","NPB14A","NPB14A","","Napperby",""
"SITE","NPB15A","NPB15A","","Napperby",""
"SITE","NPB16A","NPB16A","","Napperby",""
"SITE","NPB17A","NPB17A","","Napperby",""
"SITE","NPB18A","NPB18A","","Napperby",""
"SITE","NPB19A","NPB19A","","Napperby",""
"SITE","NPB20A","NPB20A","","Napperby",""
"SITE","NPB21A","NPB21A","","Napperby",""
"SITE","NPB22A","NPB22A","","Napperby",""
"SITE","NPB23A","NPB23A","","Napperby",""
"SITE","NPB24A","NPB24A","","Napperby",""
"SITE","NPB25A","NPB25A","","Napperby",""
"SITE","existing","Existing site not in list","","Napperby",""
"SITE","new","New site","","Napperby",""
"SITE","NWT13A","NWT13A","","Narwietooma",""
"SITE","NWT14A","NWT14A","","Narwietooma",""
"SITE","NWT15A","NWT15A","","Narwietooma",""
"SITE","NWT16A","NWT16A","","Narwietooma",""
"SITE","NWT17A","NWT17A","","Narwietooma",""
"SITE","NWT18A","NWT18A","","Narwietooma",""
"SITE","NWT19A","NWT19A","","Narwietooma",""
"SITE","NWT20A","NWT20A","","Narwietooma",""
"SITE","NWT21A","NWT21A","","Narwietooma",""
"SITE","NWT22A","NWT22A","","Narwietooma",""
"SITE","existing","Existing site not in list","","Narwietooma",""
"SITE","new","New site","","Narwietooma",""
"SITE","existing","Existing site not in list","","Nathan_River",""
"SITE","new","New site","","Nathan_River",""
"SITE","NML06A","NML06A","","Nauml_Nauml",""
"SITE","existing","Existing site not in list","","Nauml_Nauml",""
"SITE","new","New site","","Nauml_Nauml",""
"SITE","NEN06A","NEN06A","","Nenen",""
"SITE","NEN07A","NEN07A","","Nenen",""
"SITE","NEN08A","NEN08A","","Nenen",""
"SITE","existing","Existing site not in list","","Nenen",""
"SITE","new","New site","","Nenen",""
"SITE","NTJ13A","NTJ13A","","Neutral_Junction",""
"SITE","NTJ14A","NTJ14A","","Neutral_Junction",""
"SITE","NTJ15A","NTJ15A","","Neutral_Junction",""
"SITE","NTJ16A","NTJ16A","","Neutral_Junction",""
"SITE","NTJ17A","NTJ17A","","Neutral_Junction",""
"SITE","NTJ18A","NTJ18A","","Neutral_Junction",""
"SITE","NTJ19A","NTJ19A","","Neutral_Junction",""
"SITE","NTJ20A","NTJ20A","","Neutral_Junction",""
"SITE","NTJ21A","NTJ21A","","Neutral_Junction",""
"SITE","existing","Existing site not in list","","Neutral_Junction",""
"SITE","new","New site","","Neutral_Junction",""
"SITE","NCN12A","NCN12A","","New_Crown",""
"SITE","NCN13A","NCN13A","","New_Crown",""
"SITE","NCN14A","NCN14A","","New_Crown",""
"SITE","NCN15A","NCN15A","","New_Crown",""
"SITE","NCN16A","NCN16A","","New_Crown",""
"SITE","NCN17A","NCN17A","","New_Crown",""
"SITE","NCN18A","NCN18A","","New_Crown",""
"SITE","NCN19A","NCN19A","","New_Crown",""
"SITE","NCN20A","NCN20A","","New_Crown",""
"SITE","NCN21A","NCN21A","","New_Crown",""
"SITE","NCN22A","NCN22A","","New_Crown",""
"SITE","existing","Existing site not in list","","New_Crown",""
"SITE","new","New site","","New_Crown",""
"SITE","NCW10A","NCW10A","","Newcastle_Waters",""
"SITE","NCW11A","NCW11A","","Newcastle_Waters",""
"SITE","NCW12A","NCW12A","","Newcastle_Waters",""
"SITE","NCW13A","NCW13A","","Newcastle_Waters",""
"SITE","NCW14A","NCW14A","","Newcastle_Waters",""
"SITE","NCW15A","NCW15A","","Newcastle_Waters",""
"SITE","NCW16A","NCW16A","","Newcastle_Waters",""
"SITE","NCW17A","NCW17A","","Newcastle_Waters",""
"SITE","NCW18A","NCW18A","","Newcastle_Waters",""
"SITE","existing","Existing site not in list","","Newcastle_Waters",""
"SITE","new","New site","","Newcastle_Waters",""
"SITE","NHV01A","NHV01A","","Newhaven",""
"SITE","NHV02A","NHV02A","","Newhaven",""
"SITE","NHV03A","NHV03A","","Newhaven",""
"SITE","NHV04A","NHV04A","","Newhaven",""
"SITE","NHV05A","NHV05A","","Newhaven",""
"SITE","NHV06A","NHV06A","","Newhaven",""
"SITE","NHV07A","NHV07A","","Newhaven",""
"SITE","NHV08A","NHV08A","","Newhaven",""
"SITE","NHV09A","NHV09A","","Newhaven",""
"SITE","existing","Existing site not in list","","Newhaven",""
"SITE","new","New site","","Newhaven",""
"SITE","NWY11A","NWY11A","","Newry",""
"SITE","existing","Existing site not in list","","Newry",""
"SITE","new","New site","","Newry",""
"SITE","NMY13A","NMY13A","","Numery",""
"SITE","NMY14A","NMY14A","","Numery",""
"SITE","NMY15A","NMY15A","","Numery",""
"SITE","NMY17A","NMY17A","","Numery",""
"SITE","NMY18A","NMY18A","","Numery",""
"SITE","NMY19A","NMY19A","","Numery",""
"SITE","NMY20A","NMY20A","","Numery",""
"SITE","NMY21A","NMY21A","","Numery",""
"SITE","NMY22A","NMY22A","","Numery",""
"SITE","NMY23A","NMY23A","","Numery",""
"SITE","existing","Existing site not in list","","Numery",""
"SITE","new","New site","","Numery",""
"SITE","NWD08A","NWD08A","","Nutwood_Downs",""
"SITE","NWD09A","NWD09A","","Nutwood_Downs",""
"SITE","NWD10A","NWD10A","","Nutwood_Downs",""
"SITE","NWD11A","NWD11A","","Nutwood_Downs",""
"SITE","NWD12A","NWD12A","","Nutwood_Downs",""
"SITE","NWD13A","NWD13A","","Nutwood_Downs",""
"SITE","existing","Existing site not in list","","Nutwood_Downs",""
"SITE","new","New site","","Nutwood_Downs",""
"SITE","OMD06A","OMD06A","","Old_MacDonald_Downs",""
"SITE","OMD07A","OMD07A","","Old_MacDonald_Downs",""
"SITE","OMD08A","OMD08A","","Old_MacDonald_Downs",""
